Order_ID,Order_Date,Region,Category,Segment,Ship_Mode,Sales,Profit,Discount,Quantity,Year,Month,Month_Name,Quarter
ORD-10501,2022-05-17,Central,Office Supplies,Corporate,Second Class,2440.64,-192.26,0.3,14,2022,5,May,2
ORD-10502,2022-05-18,South,Technology,Consumer,First Class,6606.38,-88.44,0.2,12,2022,5,May,2
ORD-10503,2022-05-19,West,Office Supplies,Consumer,First Class,2430.01,-75.1,0.3,4,2022,5,May,2
ORD-10504,2022-05-20,North,Office Supplies,Corporate,First Class,1588.13,402.24,0.0,8,2022,5,May,2
ORD-10505,2022-05-21,Central,Fashion,Home Office,Standard Class,1981.2,437.84,0.05,8,2022,5,May,2
ORD-10506,2022-05-22,Central,Grocery,Corporate,Same Day,533.08,46.68,0.05,1,2022,5,May,2
ORD-10507,2022-05-23,Central,Grocery,Corporate,Second Class,587.25,-58.04,0.3,6,2022,5,May,2
ORD-10508,2022-05-24,East,Office Supplies,Corporate,Standard Class,1174.41,158.24,0.15,1,2022,5,May,2
ORD-10509,2022-05-25,Central,Furniture,Consumer,Same Day,1743.51,290.72,0.0,13,2022,5,May,2
ORD-10510,2022-05-26,South,Grocery,Corporate,Same Day,407.53,48.86,0.0,7,2022,5,May,2
ORD-10511,2022-05-27,West,Office Supplies,Corporate,Second Class,608.66,19.31,0.3,1,2022,5,May,2
ORD-10512,2022-05-28,North,Furniture,Corporate,Second Class,3314.01,144.9,0.15,2,2022,5,May,2
ORD-10513,2022-05-29,West,Technology,Corporate,First Class,5077.82,-51.67,0.3,8,2022,5,May,2
ORD-10514,2022-05-30,East,Grocery,Corporate,Same Day,567.75,129.95,0.05,6,2022,5,May,2
ORD-10515,2022-05-31,West,Grocery,Consumer,Second Class,626.1,32.48,0.05,12,2022,5,May,2
ORD-10516,2022-06-01,East,Fashion,Consumer,First Class,2716.16,-108.54,0.3,12,2022,6,June,2
ORD-10517,2022-06-02,Central,Office Supplies,Home Office,Standard Class,1990.14,419.35,0.0,10,2022,6,June,2
ORD-10518,2022-06-03,West,Technology,Home Office,Standard Class,4195.6,385.81,0.15,7,2022,6,June,2
ORD-10519,2022-06-04,East,Grocery,Consumer,Standard Class,1193.7,137.27,0.15,5,2022,6,June,2
ORD-10520,2022-06-05,Central,Office Supplies,Home Office,Second Class,1674.33,340.79,0.0,7,2022,6,June,2
ORD-10521,2022-06-06,West,Office Supplies,Consumer,Same Day,1019.47,2.65,0.2,4,2022,6,June,2
ORD-10522,2022-06-07,East,Fashion,Corporate,Same Day,819.3,120.25,0.05,5,2022,6,June,2
ORD-10523,2022-06-08,South,Furniture,Corporate,Second Class,4020.86,1050.96,0.0,1,2022,6,June,2
ORD-10524,2022-06-09,South,Fashion,Consumer,Standard Class,909.12,86.11,0.2,13,2022,6,June,2
ORD-10525,2022-06-10,East,Office Supplies,Corporate,First Class,705.17,102.35,0.15,5,2022,6,June,2
ORD-10526,2022-06-11,North,Technology,Corporate,First Class,2530.18,139.79,0.3,7,2022,6,June,2
ORD-10527,2022-06-12,West,Technology,Consumer,Second Class,7435.52,1531.85,0.1,6,2022,6,June,2
ORD-10528,2022-06-13,West,Office Supplies,Corporate,First Class,1441.63,392.79,0.0,3,2022,6,June,2
ORD-10529,2022-06-14,South,Office Supplies,Home Office,Same Day,1962.58,278.45,0.15,13,2022,6,June,2
ORD-10530,2022-06-15,East,Technology,Home Office,Standard Class,2453.39,563.65,0.05,14,2022,6,June,2
ORD-10531,2022-06-16,Central,Grocery,Home Office,Same Day,838.49,18.21,0.2,3,2022,6,June,2
ORD-10532,2022-06-17,East,Technology,Corporate,Same Day,4576.33,-22.12,0.15,2,2022,6,June,2
ORD-10533,2022-06-18,West,Office Supplies,Home Office,Second Class,1690.11,257.99,0.1,11,2022,6,June,2
ORD-10534,2022-06-19,West,Fashion,Corporate,Second Class,2392.55,342.81,0.1,8,2022,6,June,2
ORD-10535,2022-06-20,Central,Furniture,Home Office,Standard Class,5124.36,-71.16,0.3,1,2022,6,June,2
ORD-10536,2022-06-21,South,Grocery,Consumer,Standard Class,764.0,37.19,0.15,13,2022,6,June,2
ORD-10537,2022-06-22,West,Office Supplies,Home Office,Second Class,1395.14,67.55,0.3,9,2022,6,June,2
ORD-10538,2022-06-23,South,Technology,Corporate,Same Day,4616.53,28.81,0.15,2,2022,6,June,2
ORD-10539,2022-06-24,West,Grocery,Consumer,Same Day,1061.99,85.0,0.0,7,2022,6,June,2
ORD-10540,2022-06-25,Central,Technology,Home Office,First Class,5342.7,432.33,0.2,15,2022,6,June,2
ORD-10541,2022-06-26,North,Grocery,Corporate,Standard Class,1423.84,162.17,0.05,14,2022,6,June,2
ORD-10542,2022-06-27,Central,Fashion,Corporate,First Class,1007.34,135.35,0.15,12,2022,6,June,2
ORD-10543,2022-06-28,West,Furniture,Corporate,First Class,5250.62,-297.2,0.3,14,2022,6,June,2
ORD-10544,2022-06-29,North,Fashion,Home Office,Standard Class,1960.9,415.45,0.05,1,2022,6,June,2
ORD-10545,2022-06-30,West,Grocery,Corporate,Second Class,1532.07,242.95,0.0,4,2022,6,June,2
ORD-10546,2022-07-01,East,Grocery,Home Office,First Class,418.59,45.69,0.15,2,2022,7,July,3
ORD-10547,2022-07-02,West,Fashion,Corporate,Same Day,3129.6,-72.21,0.2,11,2022,7,July,3
ORD-10548,2022-07-03,West,Grocery,Home Office,Standard Class,1416.91,112.06,0.15,9,2022,7,July,3
ORD-10549,2022-07-04,East,Fashion,Home Office,Second Class,980.96,175.6,0.05,12,2022,7,July,3
ORD-10550,2022-07-05,North,Fashion,Home Office,Same Day,3028.09,310.3,0.2,7,2022,7,July,3
ORD-10551,2022-07-06,South,Office Supplies,Corporate,First Class,890.18,149.55,0.05,8,2022,7,July,3
ORD-10552,2022-07-07,North,Fashion,Home Office,First Class,3077.49,35.44,0.3,12,2022,7,July,3
ORD-10553,2022-07-08,East,Furniture,Home Office,First Class,5069.01,210.54,0.1,11,2022,7,July,3
ORD-10554,2022-07-09,Central,Furniture,Home Office,First Class,4395.26,845.89,0.0,12,2022,7,July,3
ORD-10555,2022-07-10,Central,Fashion,Home Office,Same Day,2972.54,-24.43,0.3,11,2022,7,July,3
ORD-10556,2022-07-11,West,Grocery,Home Office,Standard Class,543.11,63.3,0.15,1,2022,7,July,3
ORD-10557,2022-07-12,North,Furniture,Consumer,First Class,1815.0,49.74,0.1,11,2022,7,July,3
ORD-10558,2022-07-13,East,Office Supplies,Home Office,Standard Class,815.21,127.26,0.15,6,2022,7,July,3
ORD-10559,2022-07-14,East,Fashion,Home Office,Same Day,2696.45,295.97,0.2,4,2022,7,July,3
ORD-10560,2022-07-15,West,Office Supplies,Corporate,Same Day,1256.57,-5.75,0.3,7,2022,7,July,3
ORD-10561,2022-07-16,North,Technology,Consumer,Same Day,7542.36,1421.18,0.05,14,2022,7,July,3
ORD-10562,2022-07-17,Central,Office Supplies,Home Office,Second Class,2625.01,-147.43,0.3,13,2022,7,July,3
ORD-10563,2022-07-18,West,Furniture,Consumer,Second Class,1701.29,-71.24,0.2,12,2022,7,July,3
ORD-10564,2022-07-19,Central,Office Supplies,Corporate,Second Class,2376.63,-116.15,0.2,3,2022,7,July,3
ORD-10565,2022-07-20,East,Grocery,Consumer,Second Class,1112.07,188.75,0.1,15,2022,7,July,3
ORD-10566,2022-07-21,North,Fashion,Corporate,First Class,1521.0,-108.0,0.3,2,2022,7,July,3
ORD-10567,2022-07-22,Central,Furniture,Consumer,Second Class,3455.55,-109.23,0.2,7,2022,7,July,3
ORD-10568,2022-07-23,East,Furniture,Home Office,First Class,2433.01,498.92,0.1,6,2022,7,July,3
ORD-10569,2022-07-24,Central,Fashion,Corporate,Standard Class,1591.94,-106.55,0.3,2,2022,7,July,3
ORD-10570,2022-07-25,Central,Fashion,Consumer,Standard Class,1681.06,292.91,0.1,11,2022,7,July,3
ORD-10571,2022-07-26,South,Technology,Corporate,First Class,6979.29,174.42,0.2,1,2022,7,July,3
ORD-10572,2022-07-27,South,Fashion,Corporate,Standard Class,1205.13,-14.73,0.3,5,2022,7,July,3
ORD-10573,2022-07-28,East,Technology,Home Office,Standard Class,3127.92,644.05,0.0,11,2022,7,July,3
ORD-10574,2022-07-29,South,Furniture,Consumer,Second Class,4890.28,162.72,0.3,9,2022,7,July,3
ORD-10575,2022-07-30,West,Grocery,Home Office,Second Class,1263.25,-12.53,0.15,1,2022,7,July,3
ORD-10576,2022-07-31,West,Technology,Consumer,First Class,5422.26,680.65,0.0,9,2022,7,July,3
ORD-10577,2022-08-01,South,Office Supplies,Corporate,Same Day,1509.35,-21.31,0.15,11,2022,8,August,3
ORD-10578,2022-08-02,Central,Technology,Consumer,Standard Class,5489.33,138.2,0.3,13,2022,8,August,3
ORD-10579,2022-08-03,North,Technology,Home Office,Standard Class,3698.51,-361.34,0.3,5,2022,8,August,3
ORD-10580,2022-08-04,South,Grocery,Corporate,Standard Class,1032.17,77.18,0.05,8,2022,8,August,3
ORD-10581,2022-08-05,Central,Grocery,Corporate,Second Class,1477.59,115.36,0.3,5,2022,8,August,3
ORD-10582,2022-08-06,West,Office Supplies,Home Office,Second Class,610.56,121.7,0.0,2,2022,8,August,3
ORD-10583,2022-08-07,Central,Fashion,Consumer,First Class,2588.4,78.14,0.3,4,2022,8,August,3
ORD-10584,2022-08-08,South,Furniture,Home Office,Second Class,2127.31,456.2,0.05,3,2022,8,August,3
ORD-10585,2022-08-09,West,Furniture,Consumer,Standard Class,3137.31,188.03,0.2,14,2022,8,August,3
ORD-10586,2022-08-10,West,Office Supplies,Corporate,Standard Class,1819.25,137.0,0.3,4,2022,8,August,3
ORD-10587,2022-08-11,East,Office Supplies,Home Office,Second Class,1900.98,370.74,0.1,2,2022,8,August,3
ORD-10588,2022-08-12,South,Office Supplies,Corporate,First Class,1241.92,2.28,0.3,10,2022,8,August,3
ORD-10589,2022-08-13,Central,Fashion,Corporate,First Class,732.18,70.83,0.05,7,2022,8,August,3
ORD-10590,2022-08-14,South,Furniture,Corporate,First Class,4278.49,259.18,0.3,3,2022,8,August,3
ORD-10591,2022-08-15,South,Grocery,Corporate,First Class,497.13,39.33,0.2,8,2022,8,August,3
ORD-10592,2022-08-16,North,Technology,Consumer,Second Class,7383.92,-736.23,0.3,5,2022,8,August,3
ORD-10593,2022-08-17,West,Technology,Home Office,Standard Class,5447.07,565.62,0.2,14,2022,8,August,3
ORD-10594,2022-08-18,West,Furniture,Home Office,First Class,3182.84,334.32,0.2,9,2022,8,August,3
ORD-10595,2022-08-19,South,Office Supplies,Consumer,First Class,1652.36,1.01,0.15,3,2022,8,August,3
ORD-10596,2022-08-20,Central,Office Supplies,Consumer,Second Class,2036.74,206.61,0.2,14,2022,8,August,3
ORD-10597,2022-08-21,South,Furniture,Consumer,Second Class,3969.54,569.82,0.2,10,2022,8,August,3
ORD-10598,2022-08-22,North,Grocery,Consumer,Second Class,652.0,23.06,0.15,13,2022,8,August,3
ORD-10599,2022-08-23,West,Furniture,Home Office,Second Class,2829.99,561.98,0.1,9,2022,8,August,3
ORD-10600,2022-08-24,West,Technology,Home Office,First Class,7901.18,92.55,0.3,2,2022,8,August,3
ORD-10601,2022-08-25,North,Office Supplies,Home Office,Second Class,1394.89,3.54,0.3,7,2022,8,August,3
ORD-10602,2022-08-26,Central,Technology,Corporate,Same Day,5053.14,596.67,0.05,15,2022,8,August,3
ORD-10603,2022-08-27,South,Office Supplies,Corporate,Standard Class,1523.79,142.47,0.05,9,2022,8,August,3
ORD-10604,2022-08-28,North,Fashion,Consumer,Second Class,1632.8,311.8,0.05,3,2022,8,August,3
ORD-10605,2022-08-29,East,Technology,Corporate,First Class,4833.55,849.56,0.0,12,2022,8,August,3
ORD-10606,2022-08-30,Central,Furniture,Consumer,Same Day,1381.21,224.03,0.05,1,2022,8,August,3
ORD-10607,2022-08-31,East,Furniture,Home Office,Standard Class,1816.83,-30.4,0.2,15,2022,8,August,3
ORD-10608,2022-09-01,Central,Furniture,Corporate,Standard Class,4257.49,209.73,0.3,15,2022,9,September,3
ORD-10609,2022-09-02,East,Technology,Corporate,Same Day,2874.57,427.08,0.15,14,2022,9,September,3
ORD-10610,2022-09-03,East,Fashion,Home Office,Second Class,2007.23,-163.5,0.3,10,2022,9,September,3
ORD-10611,2022-09-04,South,Office Supplies,Home Office,Standard Class,1409.47,5.94,0.15,4,2022,9,September,3
ORD-10612,2022-09-05,Central,Furniture,Home Office,Same Day,3743.15,310.62,0.05,14,2022,9,September,3
ORD-10613,2022-09-06,Central,Fashion,Consumer,Standard Class,2381.67,387.97,0.15,2,2022,9,September,3
ORD-10614,2022-09-07,West,Fashion,Home Office,Same Day,1653.35,-14.57,0.15,9,2022,9,September,3
ORD-10615,2022-09-08,South,Fashion,Consumer,Same Day,1603.3,229.95,0.15,13,2022,9,September,3
ORD-10616,2022-09-09,West,Fashion,Corporate,Second Class,2649.96,435.96,0.15,5,2022,9,September,3
ORD-10617,2022-09-10,North,Technology,Home Office,Same Day,1834.46,359.97,0.05,5,2022,9,September,3
ORD-10618,2022-09-11,Central,Technology,Home Office,Standard Class,4162.69,504.03,0.0,9,2022,9,September,3
ORD-10619,2022-09-12,South,Office Supplies,Corporate,Standard Class,1968.31,65.4,0.15,3,2022,9,September,3
ORD-10620,2022-09-13,South,Fashion,Home Office,First Class,3219.33,304.2,0.1,10,2022,9,September,3
ORD-10621,2022-09-14,South,Furniture,Home Office,Same Day,3548.19,396.52,0.1,3,2022,9,September,3
ORD-10622,2022-09-15,Central,Office Supplies,Corporate,Same Day,2395.5,429.65,0.05,12,2022,9,September,3
ORD-10623,2022-09-16,South,Furniture,Home Office,Second Class,3335.04,682.74,0.05,2,2022,9,September,3
ORD-10624,2022-09-17,Central,Fashion,Home Office,Standard Class,3150.72,-51.8,0.15,3,2022,9,September,3
ORD-10625,2022-09-18,East,Technology,Corporate,Same Day,3457.48,533.03,0.0,2,2022,9,September,3
ORD-10626,2022-09-19,West,Fashion,Home Office,Same Day,2267.19,196.57,0.15,15,2022,9,September,3
ORD-10627,2022-09-20,West,Fashion,Consumer,Same Day,1228.3,259.63,0.0,8,2022,9,September,3
ORD-10628,2022-09-21,North,Fashion,Consumer,Standard Class,2006.58,179.97,0.2,13,2022,9,September,3
ORD-10629,2022-09-22,East,Fashion,Home Office,Standard Class,2370.65,575.19,0.05,6,2022,9,September,3
ORD-10630,2022-09-23,North,Technology,Corporate,First Class,4354.34,98.24,0.15,11,2022,9,September,3
ORD-10631,2022-09-24,West,Technology,Consumer,First Class,7564.56,148.41,0.2,12,2022,9,September,3
ORD-10632,2022-09-25,East,Office Supplies,Home Office,Second Class,1807.3,62.75,0.15,8,2022,9,September,3
ORD-10633,2022-09-26,Central,Grocery,Consumer,Standard Class,788.36,30.27,0.1,9,2022,9,September,3
ORD-10634,2022-09-27,North,Fashion,Home Office,First Class,3154.46,300.1,0.15,12,2022,9,September,3
ORD-10635,2022-09-28,North,Furniture,Corporate,Same Day,4820.5,223.64,0.2,15,2022,9,September,3
ORD-10636,2022-09-29,West,Office Supplies,Corporate,Second Class,1082.85,-56.15,0.3,11,2022,9,September,3
ORD-10637,2022-09-30,Central,Office Supplies,Home Office,Standard Class,1121.34,37.68,0.1,12,2022,9,September,3
ORD-10638,2022-10-01,West,Office Supplies,Home Office,Second Class,1678.04,325.31,0.1,8,2022,10,October,4
ORD-10639,2022-10-02,East,Office Supplies,Home Office,Second Class,1274.12,40.88,0.3,8,2022,10,October,4
ORD-10640,2022-10-03,East,Office Supplies,Consumer,Second Class,2945.38,349.63,0.05,14,2022,10,October,4
ORD-10641,2022-10-04,West,Technology,Consumer,Same Day,8268.42,1556.9,0.0,10,2022,10,October,4
ORD-10642,2022-10-05,South,Technology,Corporate,First Class,9091.55,437.86,0.2,8,2022,10,October,4
ORD-10643,2022-10-06,North,Fashion,Corporate,Second Class,1303.97,71.91,0.2,13,2022,10,October,4
ORD-10644,2022-10-07,South,Grocery,Home Office,Standard Class,1070.1,162.94,0.1,9,2022,10,October,4
ORD-10645,2022-10-08,South,Furniture,Consumer,Same Day,1544.2,30.61,0.3,6,2022,10,October,4
ORD-10646,2022-10-09,Central,Grocery,Consumer,First Class,1807.4,-22.72,0.2,6,2022,10,October,4
ORD-10647,2022-10-10,East,Office Supplies,Corporate,Same Day,1710.55,196.29,0.1,10,2022,10,October,4
ORD-10648,2022-10-11,South,Furniture,Home Office,First Class,2968.06,54.84,0.15,6,2022,10,October,4
ORD-10649,2022-10-12,Central,Furniture,Home Office,Second Class,5284.28,1272.55,0.0,14,2022,10,October,4
ORD-10650,2022-10-13,South,Fashion,Corporate,Second Class,1371.08,63.25,0.3,3,2022,10,October,4
ORD-10651,2022-10-14,South,Furniture,Corporate,Second Class,4214.29,122.69,0.3,15,2022,10,October,4
ORD-10652,2022-10-15,North,Grocery,Corporate,Standard Class,1537.61,141.47,0.0,7,2022,10,October,4
ORD-10653,2022-10-16,South,Office Supplies,Home Office,Standard Class,1628.47,-69.71,0.3,8,2022,10,October,4
ORD-10654,2022-10-17,Central,Fashion,Corporate,First Class,1281.9,199.94,0.15,1,2022,10,October,4
ORD-10655,2022-10-18,East,Fashion,Home Office,Second Class,2018.59,302.06,0.1,13,2022,10,October,4
ORD-10656,2022-10-19,South,Grocery,Consumer,Same Day,1180.41,243.54,0.1,10,2022,10,October,4
ORD-10657,2022-10-20,North,Furniture,Corporate,Same Day,1915.34,284.86,0.0,14,2022,10,October,4
ORD-10658,2022-10-21,North,Office Supplies,Home Office,First Class,2339.14,220.09,0.1,12,2022,10,October,4
ORD-10659,2022-10-22,North,Grocery,Home Office,Same Day,739.62,38.55,0.05,7,2022,10,October,4
ORD-10660,2022-10-23,North,Furniture,Home Office,Standard Class,3584.49,238.77,0.05,4,2022,10,October,4
ORD-10661,2022-10-24,Central,Grocery,Consumer,Standard Class,1275.27,231.72,0.15,13,2022,10,October,4
ORD-10662,2022-10-25,North,Technology,Home Office,Second Class,9586.27,-354.99,0.3,2,2022,10,October,4
ORD-10663,2022-10-26,East,Furniture,Home Office,First Class,2163.66,-20.88,0.3,8,2022,10,October,4
ORD-10664,2022-10-27,West,Furniture,Consumer,First Class,6037.27,654.67,0.1,14,2022,10,October,4
ORD-10665,2022-10-28,North,Fashion,Home Office,Same Day,2598.76,8.23,0.3,3,2022,10,October,4
ORD-10666,2022-10-29,Central,Grocery,Corporate,First Class,1208.6,73.03,0.1,15,2022,10,October,4
ORD-10667,2022-10-30,South,Technology,Corporate,First Class,3476.28,59.48,0.1,7,2022,10,October,4
ORD-10668,2022-10-31,East,Fashion,Corporate,First Class,926.2,124.5,0.2,8,2022,10,October,4
ORD-10669,2022-11-01,North,Grocery,Consumer,Same Day,1390.28,242.4,0.1,13,2022,11,November,4
ORD-10670,2022-11-02,North,Fashion,Consumer,Same Day,2276.89,-0.05,0.2,15,2022,11,November,4
ORD-10671,2022-11-03,South,Grocery,Consumer,First Class,1434.88,123.14,0.15,2,2022,11,November,4
ORD-10672,2022-11-04,North,Fashion,Corporate,First Class,3588.47,301.36,0.05,7,2022,11,November,4
ORD-10673,2022-11-05,West,Office Supplies,Home Office,Same Day,1464.35,156.76,0.15,10,2022,11,November,4
ORD-10674,2022-11-06,North,Furniture,Consumer,Second Class,1616.19,233.49,0.2,1,2022,11,November,4
ORD-10675,2022-11-07,North,Office Supplies,Consumer,Same Day,1361.13,149.91,0.0,12,2022,11,November,4
ORD-10676,2022-11-08,East,Grocery,Corporate,Same Day,2021.79,152.11,0.15,5,2022,11,November,4
ORD-10677,2022-11-09,North,Technology,Consumer,Second Class,8358.27,244.7,0.1,1,2022,11,November,4
ORD-10678,2022-11-10,East,Grocery,Consumer,First Class,1754.5,12.09,0.15,14,2022,11,November,4
ORD-10679,2022-11-11,South,Furniture,Corporate,Second Class,2545.69,578.04,0.0,12,2022,11,November,4
ORD-10680,2022-11-12,Central,Technology,Home Office,Second Class,7616.36,342.14,0.15,8,2022,11,November,4
ORD-10681,2022-11-13,East,Office Supplies,Home Office,Standard Class,2117.43,1.4,0.2,12,2022,11,November,4
ORD-10682,2022-11-14,East,Office Supplies,Corporate,Standard Class,1321.69,-122.14,0.3,14,2022,11,November,4
ORD-10683,2022-11-15,North,Grocery,Consumer,Second Class,1370.9,129.09,0.1,13,2022,11,November,4
ORD-10684,2022-11-16,West,Furniture,Consumer,Same Day,2313.71,240.99,0.2,12,2022,11,November,4
ORD-10685,2022-11-17,East,Furniture,Corporate,Standard Class,3276.72,471.62,0.2,11,2022,11,November,4
ORD-10686,2022-11-18,West,Technology,Corporate,Second Class,8482.8,-210.67,0.2,12,2022,11,November,4
ORD-10687,2022-11-19,North,Furniture,Home Office,First Class,5349.24,-70.77,0.15,13,2022,11,November,4
ORD-10688,2022-11-20,North,Grocery,Home Office,Second Class,1214.35,203.4,0.0,5,2022,11,November,4
ORD-10689,2022-11-21,Central,Office Supplies,Home Office,Same Day,1239.9,24.22,0.2,4,2022,11,November,4
ORD-10690,2022-11-22,North,Grocery,Home Office,Second Class,694.17,6.34,0.2,2,2022,11,November,4
ORD-10691,2022-11-23,Central,Office Supplies,Corporate,Same Day,2078.14,65.94,0.3,1,2022,11,November,4
ORD-10692,2022-11-24,Central,Technology,Corporate,Second Class,2748.82,215.6,0.3,6,2022,11,November,4
ORD-10693,2022-11-25,East,Grocery,Home Office,Same Day,692.76,4.59,0.2,13,2022,11,November,4
ORD-10694,2022-11-26,North,Grocery,Consumer,Standard Class,555.02,28.88,0.3,9,2022,11,November,4
ORD-10695,2022-11-27,East,Furniture,Consumer,Second Class,2505.99,-27.91,0.15,2,2022,11,November,4
ORD-10696,2022-11-28,South,Grocery,Home Office,First Class,797.64,126.48,0.1,1,2022,11,November,4
ORD-10697,2022-11-29,East,Technology,Home Office,Same Day,5935.97,1233.4,0.0,15,2022,11,November,4
ORD-10698,2022-11-30,Central,Office Supplies,Home Office,Same Day,2834.91,75.58,0.1,14,2022,11,November,4
ORD-10699,2022-12-01,North,Fashion,Home Office,Standard Class,3528.54,337.28,0.0,12,2022,12,December,4
ORD-10700,2022-12-02,Central,Furniture,Consumer,Standard Class,4291.22,366.44,0.05,12,2022,12,December,4
ORD-10701,2022-12-03,East,Fashion,Home Office,Second Class,2658.15,90.97,0.3,9,2022,12,December,4
ORD-10702,2022-12-04,North,Fashion,Home Office,Same Day,2245.29,-211.46,0.3,12,2022,12,December,4
ORD-10703,2022-12-05,Central,Furniture,Corporate,First Class,4302.98,720.68,0.05,11,2022,12,December,4
ORD-10704,2022-12-06,North,Office Supplies,Home Office,First Class,1832.4,259.56,0.1,14,2022,12,December,4
ORD-10705,2022-12-07,Central,Office Supplies,Consumer,Second Class,3181.14,2.6,0.2,7,2022,12,December,4
ORD-10706,2022-12-08,South,Grocery,Corporate,Standard Class,1998.16,397.94,0.0,12,2022,12,December,4
ORD-10707,2022-12-09,East,Fashion,Corporate,Standard Class,1576.69,174.19,0.05,5,2022,12,December,4
ORD-10708,2022-12-10,Central,Office Supplies,Home Office,Second Class,1958.47,217.82,0.0,2,2022,12,December,4
ORD-10709,2022-12-11,North,Office Supplies,Home Office,Second Class,2879.07,96.11,0.1,4,2022,12,December,4
ORD-10710,2022-12-12,Central,Grocery,Consumer,Standard Class,1698.82,84.23,0.1,12,2022,12,December,4
ORD-10711,2022-12-13,West,Fashion,Home Office,First Class,3446.27,-133.34,0.3,1,2022,12,December,4
ORD-10712,2022-12-14,North,Technology,Corporate,Same Day,9099.57,1140.57,0.0,7,2022,12,December,4
ORD-10713,2022-12-15,West,Fashion,Home Office,Same Day,2551.81,201.24,0.1,1,2022,12,December,4
ORD-10714,2022-12-16,East,Fashion,Corporate,Second Class,3021.95,844.55,0.0,3,2022,12,December,4
ORD-10715,2022-12-17,Central,Grocery,Home Office,Standard Class,906.41,55.62,0.15,4,2022,12,December,4
ORD-10716,2022-12-18,North,Furniture,Consumer,Same Day,1758.88,-61.85,0.3,10,2022,12,December,4
ORD-10717,2022-12-19,South,Technology,Home Office,Same Day,3276.7,-288.43,0.3,13,2022,12,December,4
ORD-10718,2022-12-20,East,Fashion,Corporate,Same Day,1517.71,111.1,0.2,11,2022,12,December,4
ORD-10719,2022-12-21,East,Fashion,Consumer,Standard Class,1918.75,321.06,0.15,5,2022,12,December,4
ORD-10720,2022-12-22,West,Technology,Home Office,Same Day,4992.92,395.18,0.1,7,2022,12,December,4
ORD-10721,2022-12-23,West,Fashion,Corporate,Second Class,3487.99,385.63,0.2,6,2022,12,December,4
ORD-10722,2022-12-24,East,Fashion,Corporate,Standard Class,1529.01,186.94,0.05,15,2022,12,December,4
ORD-10723,2022-12-25,West,Technology,Home Office,Standard Class,9548.0,1181.57,0.2,4,2022,12,December,4
ORD-10724,2022-12-26,West,Office Supplies,Corporate,Standard Class,1986.87,97.11,0.15,5,2022,12,December,4
ORD-10725,2022-12-27,East,Fashion,Consumer,First Class,2862.58,518.01,0.15,9,2022,12,December,4
ORD-10726,2022-12-28,South,Technology,Home Office,Standard Class,2723.37,238.67,0.05,5,2022,12,December,4
ORD-10727,2022-12-29,North,Fashion,Consumer,Same Day,1109.78,235.36,0.0,11,2022,12,December,4
ORD-10728,2022-12-30,West,Office Supplies,Consumer,First Class,1764.62,142.86,0.3,14,2022,12,December,4
ORD-10729,2022-12-31,West,Fashion,Corporate,Same Day,2574.42,-32.74,0.2,14,2022,12,December,4
ORD-10730,2023-01-01,South,Fashion,Home Office,Standard Class,3044.12,330.24,0.05,1,2023,1,January,1
ORD-10731,2023-01-02,South,Grocery,Home Office,Second Class,1222.23,105.2,0.1,1,2023,1,January,1
ORD-10732,2023-01-03,East,Office Supplies,Home Office,First Class,1914.16,489.52,0.0,13,2023,1,January,1
ORD-10733,2023-01-04,Central,Technology,Corporate,Second Class,7452.2,1090.9,0.1,3,2023,1,January,1
ORD-10734,2023-01-05,South,Technology,Home Office,Second Class,5409.26,718.31,0.05,7,2023,1,January,1
ORD-10735,2023-01-06,Central,Office Supplies,Corporate,Same Day,1034.19,77.79,0.05,9,2023,1,January,1
ORD-10736,2023-01-07,East,Fashion,Consumer,First Class,2984.58,199.71,0.3,12,2023,1,January,1
ORD-10737,2023-01-08,East,Grocery,Home Office,Second Class,1062.25,286.51,0.0,6,2023,1,January,1
ORD-10738,2023-01-09,East,Technology,Corporate,Second Class,6622.24,1695.47,0.0,12,2023,1,January,1
ORD-10739,2023-01-10,South,Grocery,Corporate,Same Day,1535.9,-92.52,0.3,12,2023,1,January,1
ORD-10740,2023-01-11,West,Furniture,Consumer,Second Class,3791.18,269.63,0.2,1,2023,1,January,1
ORD-10741,2023-01-12,East,Fashion,Home Office,Second Class,785.73,-77.87,0.3,4,2023,1,January,1
ORD-10742,2023-01-13,East,Grocery,Home Office,Same Day,831.19,46.07,0.3,12,2023,1,January,1
ORD-10743,2023-01-14,South,Grocery,Consumer,Second Class,400.61,80.29,0.05,4,2023,1,January,1
ORD-10744,2023-01-15,North,Technology,Corporate,Second Class,8025.93,293.39,0.3,12,2023,1,January,1
ORD-10745,2023-01-16,East,Technology,Corporate,Same Day,7260.68,1397.81,0.1,12,2023,1,January,1
ORD-10746,2023-01-17,South,Grocery,Consumer,Same Day,856.63,173.75,0.1,12,2023,1,January,1
ORD-10747,2023-01-18,Central,Fashion,Home Office,Standard Class,1858.06,455.97,0.0,9,2023,1,January,1
ORD-10748,2023-01-19,East,Technology,Home Office,Same Day,5313.52,973.57,0.0,12,2023,1,January,1
ORD-10749,2023-01-20,East,Technology,Corporate,Same Day,6674.17,481.76,0.1,7,2023,1,January,1
ORD-10750,2023-01-21,South,Furniture,Corporate,Standard Class,4995.44,213.38,0.2,12,2023,1,January,1
